Length, Risk, TravelTime, Paths.x, Paths.y , Fitness, Weights
23.0748,1.25345,2.58265,"1;1.44845;1.70869;2.04715;2.15421;2.31455;2.40522;2.58878;2.91769;3.40297;3.6655;4.14269;4.56748;4.95288;5.01616;5.49367;5.7528;6.05848;6.50196;6.90968;7.39101;7.77636;8.13114;8.50645;8.78612;9.15694;9.36842;9.85983;10.2557;10.6801;11.0126;11.3434;11.7974;12.1698;12.6571;12.8462;13.1776;13.5976;13.9876;14.3937;14.8719;15.2407;15.6498;16.0789;16.4293;16.6657;17.0932;17.4611;17.9369;18.2867;18.5513;18.8632;19.3354;19.7749;20.2654;20.7113;20.7453;20.8424;20.9675;20.9936;21","15;14.7789;14.6198;14.3318;14.0879;13.6835;13.5315;13.1912;12.8158;12.7586;12.7389;12.6217;12.5772;12.5028;12.4908;12.4119;12.4532;12.4876;12.4887;12.4297;12.2987;12.4012;12.4399;12.4477;12.4663;12.47;12.4843;12.5206;12.548;12.5418;12.4563;12.4225;12.3797;12.4028;12.392;12.4428;12.4072;12.4671;12.3983;12.415;12.5041;12.6278;12.7715;12.6529;12.6659;12.6814;12.6678;12.6924;12.6991;12.7273;12.7211;12.6883;12.6514;12.7778;12.8731;12.9991;13.282;13.7693;14.18;14.5706;15",3.92296,"0.1;0.533333;0.366667"
22.3568,1.23735,2.82862,"1;1.24995;1.41642;1.68487;1.97531;2.23197;2.56814;2.67812;2.75724;2.88177;3.08725;3.37281;3.78347;4.14358;4.31836;4.68229;5.04151;5.48864;5.6913;6.16309;6.51561;6.98545;7.17057;7.59568;8.0407;8.45231;8.847;8.94051;9.33518;9.833;9.99006;10.3558;10.7535;11.1379;11.5247;11.7949;12.1343;12.339;12.7131;12.9982;13.4157;13.6096;14.0817;14.4669;14.7627;15.1682;15.374;15.866;16.0895;16.5651;17.0273;17.5101;17.9035;18.2406;18.68;18.9971;19.2123;19.6402;19.8712;19.964;20.2381;20.409;20.7273;21","15;14.8418;14.7232;14.4797;14.0903;13.9341;13.6105;13.5222;13.415;13.0392;12.919;12.967;12.936;12.7771;12.7976;12.772;12.7178;12.6412;12.5958;12.5602;12.5449;12.5177;12.4981;12.4587;12.3499;12.2291;12.3096;12.3805;12.4176;12.371;12.3833;12.383;12.3306;12.3514;12.5542;12.5934;12.6484;12.6546;12.6959;12.721;12.8102;12.8149;12.7562;12.7227;12.7415;12.7765;12.8242;12.7644;12.7504;12.7238;12.704;12.6907;12.9007;12.9048;12.9235;12.8364;12.8481;12.9833;13.3192;13.7359;14.0375;14.2933;14.6222;15",3.87971,"0.1;0.566667;0.333333"
22.4499,1.13515,2.95785,"1;1.22614;1.59379;1.81489;2.23658;2.5567;2.80279;3.02088;3.13576;3.40396;3.57536;4.00497;4.49651;4.9188;5.302;5.79228;6.11804;6.47212;6.94863;7.23711;7.58452;7.78489;8.21539;8.66774;9.1311;9.41008;9.80068;10.2359;10.5523;10.8681;11.2961;11.6935;12.099;12.5558;13.0342;13.4678;13.9383;14.3901;14.8347;15.2651;15.6389;16.0023;16.3076;16.7569;17.0248;17.4349;17.8873;18.2703;18.562;19.0396;19.4914;19.9404;20.198;20.3332;20.5649;20.6634;20.9217;21","15;14.9893;14.8063;14.7528;14.5726;14.2261;13.9283;13.6681;13.386;12.99;12.9435;12.9206;12.9391;12.8196;12.9285;12.866;12.7303;12.7657;12.6771;12.6499;12.618;12.653;12.6435;12.619;12.6759;12.5989;12.4338;12.4127;12.5101;12.5988;12.6366;12.6196;12.6065;12.6581;12.6178;12.5267;12.4749;12.5213;12.5246;12.4731;12.4787;12.5154;12.4706;12.5717;12.6435;12.832;12.8757;12.9002;12.8781;12.921;12.8926;12.9492;13.3592;13.7191;14.0835;14.3508;14.6185;15",3.81343,"0.1;0.6;0.3"
22.2209,1.18986,3.01665,"1;1.46027;1.82398;1.9345;2.29599;2.50846;2.80859;2.99961;3.16343;3.61659;4.03985;4.38162;4.60334;5.07719;5.29422;5.51692;5.92955;6.25127;6.57544;6.9711;7.46615;7.90092;8.25199;8.72304;9.09401;9.56549;9.92375;10.2722;10.7271;11.1721;11.5256;12.0133;12.4549;12.693;13.1613;13.4694;13.8126;14.2496;14.5764;14.8705;15.3311;15.7829;16.1346;16.3512;16.6949;17.059;17.3294;17.7637;18.1885;18.4582;18.885;19.2298;19.3645;19.5664;19.7838;19.9786;20.1704;20.4421;20.6748;21","15;14.8047;14.4616;14.3375;14.0357;13.8034;13.4392;13.1056;12.9252;12.9003;12.7848;12.7876;12.7916;12.7969;12.6628;12.6099;12.5952;12.5948;12.5687;12.5773;12.597;12.6487;12.7099;12.643;12.6295;12.7329;12.7069;12.6445;12.6851;12.46;12.3119;12.3219;12.3568;12.3526;12.3962;12.4978;12.5652;12.5865;12.426;12.4691;12.453;12.4104;12.4261;12.5338;12.4748;12.4602;12.4055;12.5713;12.7839;12.8593;12.8685;13.0242;13.2141;13.5963;13.7942;14.0088;14.2177;14.5817;14.8274;15",3.78011,"0.1;0.633333;0.266667"
22.3193,1.17427,2.84811,"1;1.41008;1.78664;1.99811;2.29682;2.49118;2.77308;2.96228;3.21416;3.6842;4.12274;4.31365;4.66958;4.97995;5.47015;5.69287;5.99601;6.22798;6.68027;7.08883;7.49804;7.94271;8.39912;8.65132;9.0761;9.54671;10.0206;10.4572;10.9311;11.3639;11.781;12.1438;12.6308;12.9944;13.4047;13.7307;14.0854;14.5617;15.0392;15.4347;15.9171;16.3803;16.7266;17.1849;17.3513;17.8126;18.2151;18.7096;19.1486;19.5024;19.8217;20.0202;20.1335;20.2913;20.4392;20.7126;21","15;14.8427;14.5903;14.4332;14.1105;13.8909;13.6232;13.2794;12.9013;12.7844;12.7954;12.7382;12.7703;12.7885;12.8369;12.8597;12.9173;12.9109;12.7713;12.7054;12.5545;12.6015;12.6114;12.6173;12.6292;12.6318;12.628;12.5939;12.5363;12.5129;12.5217;12.613;12.5596;12.6947;12.6466;12.675;12.5701;12.5576;12.4766;12.5072;12.5627;12.6351;12.6966;12.7387;12.7058;12.7108;12.7921;12.8605;12.8104;12.903;12.9863;13.2542;13.5079;13.9438;14.3623;14.6587;15",3.67933,"0.1;0.666667;0.233333"
22.244,1.08749,3.35739,"1;1.42933;1.89245;2.33983;2.7044;2.93761;3.19297;3.59701;3.88037;4.23306;4.50793;4.84188;5.20625;5.30787;5.72148;5.97274;6.40743;6.68385;7.02591;7.21533;7.65276;8.10177;8.2404;8.59882;9.09024;9.20803;9.63122;10.0681;10.3143;10.7074;11.1631;11.5393;11.81;12.1994;12.6699;13.0392;13.4994;13.9916;14.1834;14.5246;15.0004;15.3261;15.6937;16.1436;16.6187;17.0902;17.5263;17.8982;18.3681;18.7074;18.8881;19.1831;19.5854;19.8012;19.8808;20.1021;20.2792;20.7296;20.9375;21","15;14.8851;14.7782;14.5763;14.3846;14.1463;13.759;13.5353;13.2388;12.9033;12.8157;12.7641;12.7285;12.7208;12.7331;12.7762;12.6523;12.6539;12.6858;12.7415;12.8138;12.7492;12.8802;12.8192;12.7683;12.7501;12.898;12.9308;12.9747;12.9294;12.8359;12.856;12.8039;12.7793;12.7354;12.8306;12.8982;12.8786;12.8968;12.8664;12.886;12.8932;12.8982;12.89;12.9294;12.8914;12.7899;12.7968;12.7702;12.6236;12.6737;12.8751;12.9694;13.3725;13.4214;13.7854;14.2374;14.4085;14.8633;15",3.65712,"0.1;0.7;0.2"
21.9675,1.11939,3.23482,"1;1.32374;1.51137;1.92956;2.22359;2.569;2.84603;3.04631;3.28962;3.54127;3.80531;4.25938;4.38427;4.87777;5.17405;5.63696;5.88985;6.22365;6.54699;6.93622;7.0685;7.54609;7.97364;8.37594;8.77669;9.17562;9.57559;9.7376;10.1734;10.4698;10.7517;11.2416;11.5233;11.9162;12.2453;12.6854;13.1191;13.592;13.7911;14.2722;14.6368;14.9641;15.3027;15.7892;15.9905;16.4078;16.8174;17.0506;17.429;17.7676;18.1632;18.547;18.8801;19.1618;19.2948;19.5826;19.88;20.2142;20.4867;20.6121;20.7943;21","15;14.9539;14.8237;14.6434;14.4345;14.1644;13.8976;13.6993;13.3837;13.012;12.8953;12.9149;12.9309;12.9089;12.909;12.8095;12.7821;12.7923;12.7689;12.7073;12.6884;12.6677;12.5821;12.5972;12.6562;12.6573;12.6898;12.7425;12.7295;12.6478;12.6755;12.633;12.6162;12.6479;12.6672;12.754;12.831;12.8411;12.8962;12.8479;12.7174;12.7688;12.7117;12.7121;12.6927;12.69;12.6181;12.5474;12.6796;12.8075;12.8308;12.9249;12.9783;12.9998;13.2198;13.4894;13.7873;13.9848;14.3204;14.5035;14.9368;15",3.55677,"0.1;0.733333;0.166667"
21.8039,1.10045,3.75474,"1;1.47021;1.82612;2.15438;2.45993;2.62021;2.7784;3.01833;3.18578;3.56249;3.6172;3.79685;4.1481;4.4493;4.93679;5.28603;5.74762;6.17635;6.36645;6.5495;6.99362;7.13719;7.56556;7.84952;8.21233;8.64296;9.11885;9.50399;9.79456;10.0325;10.459;10.929;11.3899;11.4458;11.9033;12.2061;12.6112;13.0632;13.5465;13.987;14.4575;14.9413;15.3219;15.5752;16.006;16.3629;16.757;17.24;17.7121;18.1563;18.6302;18.9152;19.0304;19.3721;19.7115;19.8428;20.0814;20.3883;20.6884;21","15;15.1337;15.0106;14.8943;14.6387;14.4684;14.2692;14.124;13.9699;13.6467;13.6165;13.4222;13.0993;12.8995;12.8176;12.7502;12.5757;12.6016;12.6175;12.6861;12.6461;12.6804;12.7019;12.6106;12.6416;12.6155;12.6517;12.6201;12.5568;12.6135;12.6371;12.5312;12.5236;12.5073;12.3911;12.4277;12.4893;12.4678;12.4184;12.4737;12.4455;12.4501;12.5061;12.5212;12.5841;12.6162;12.6563;12.7734;12.8217;12.8739;12.9687;13.319;13.4604;13.7106;14.0511;14.2286;14.3915;14.7176;14.86;15",3.5247,"0.1;0.766667;0.133333"
21.5877,1.0583,4.09821,"1;1.41101;1.61569;2.03897;2.50598;2.6312;2.96987;3.34852;3.66597;3.96063;4.24475;4.49915;4.80701;5.21699;5.60772;5.92434;6.26521;6.61352;7.11349;7.28066;7.68628;8.01738;8.32619;8.77342;9.02042;9.44933;9.915;10.2635;10.4635;10.8992;11.3306;11.6662;12.0154;12.4859;12.8632;13.2933;13.7591;14.1588;14.6151;15.1065;15.4868;15.7178;16.1178;16.33;16.796;17.018;17.3421;17.6609;17.9003;18.1529;18.453;18.7656;18.9581;19.3622;19.553;19.8244;20.2165;20.5711;21","15;14.9021;14.8392;14.674;14.4979;14.4647;14.2607;14.0944;13.9317;13.5434;13.3718;13.2124;12.992;12.8511;12.7043;12.5302;12.6588;12.5737;12.5792;12.5588;12.6358;12.6583;12.7278;12.6575;12.5956;12.5133;12.4743;12.4684;12.468;12.539;12.6243;12.7034;12.6896;12.5795;12.4526;12.5271;12.6014;12.5771;12.7044;12.7221;12.8302;12.7033;12.7314;12.7916;12.7382;12.7781;12.7821;12.8159;12.913;13.0235;13.1922;13.3961;13.5707;13.7818;14.034;14.25;14.5573;14.7708;15",3.41523,"0.1;0.8;0.1"
21.614,1.03533,10.807,"1;1.45757;1.94898;2.44755;2.88559;3.12697;3.60589;4.03916;4.16527;4.64013;5.07488;5.47822;5.87206;6.36396;6.72778;7.20288;7.68408;8.02864;8.3433;8.60136;9.08024;9.55689;9.99894;10.4161;10.5914;11.0503;11.3273;11.7384;12.1925;12.6362;13.0878;13.1993;13.5497;13.8129;14.2923;14.7089;15.0132;15.2404;15.6574;16.0679;16.3583;16.8124;17.3077;17.6631;17.9463;18.435;18.649;19.1167;19.3579;19.6807;20.0421;20.4132;20.7646;21","15;15.2016;15.2938;15.3317;15.36;15.5165;15.6602;15.9098;15.9579;16.1074;16.1783;16.0915;16.166;16.1634;16.1572;16.0907;16.1295;15.9417;15.8889;15.9272;15.8203;15.8431;15.7605;15.8531;15.8022;15.75;15.6415;15.452;15.3399;15.4568;15.2728;15.0422;15.0145;14.6291;14.5007;14.2943;14.2982;14.1714;14.1613;13.9236;13.9469;13.9893;13.9206;14.2333;14.2636;14.3602;14.4866;14.6202;14.8648;15.0565;15.2254;15.479;15.1663;15",3.74465,"0.1;0.833333;0.0666667"
21.3762,1.01566,5.29425,"1;1.4906;1.99035;2.48783;2.76123;3.18636;3.53118;3.90758;4.32924;4.73656;4.97144;5.39137;5.6096;5.93273;6.29061;6.70395;6.83542;7.06041;7.31499;7.76376;8.04198;8.40178;8.72457;9.17783;9.59987;10.0591;10.5504;10.7694;11.21;11.5273;11.8809;12.2003;12.5526;12.7818;13.1081;13.3389;13.7679;14.1642;14.6607;15.0546;15.5201;15.7145;16.0211;16.2309;16.6513;17.1166;17.5908;17.952;18.2715;18.67;18.9032;19.1198;19.5331;19.9324;20.3402;20.5478;21","15;14.9035;14.9193;14.8691;14.8832;14.7806;14.6463;14.5449;14.4461;14.1894;14.0893;13.8334;13.7167;13.5871;13.275;13.2282;13.1669;13.0612;12.9347;12.8717;12.7903;12.6489;12.6269;12.4376;12.5166;12.4965;12.4706;12.527;12.4278;12.3999;12.3892;12.3232;12.3301;12.3575;12.4326;12.4716;12.5084;12.5458;12.5951;12.6308;12.7139;12.7615;12.8455;12.8299;12.7657;12.8123;12.8632;12.9748;13.3014;13.6017;13.825;14.1519;14.3308;14.5433;14.8222;14.906;15",3.19433,"0.1;0.866667;0.0333333"
23.2039,1.11367,10.8888,"1;1.44066;1.91635;2.20399;2.62504;2.96709;3.4532;3.94105;4.43941;4.92664;5.40408;5.89514;6.36162;6.71257;6.78487;7.05785;7.55197;7.73672;8.1573;8.62489;8.85896;9.25822;9.70075;9.83178;10.264;10.6134;10.7356;11.2301;11.6472;12.1469;12.5737;12.7108;13.2087;13.7066;14.1307;14.4915;14.974;15.4739;15.8923;16.3821;16.7056;17.0835;17.312;17.6899;18.1184;18.5678;18.9119;19.374;19.7345;20.0798;20.1403;20.5914;20.863;21","15;14.7637;14.6097;14.2962;14.2082;13.8435;13.7265;13.6169;13.6573;13.545;13.3965;13.4906;13.3675;13.0845;13.0097;12.8431;12.9195;12.9415;12.9898;13.099;13.0177;13.3186;13.5514;14.0339;14.2853;14.643;15.1278;15.0543;15.3301;15.3124;15.567;15.7623;15.7165;15.6707;15.4059;15.0598;14.9284;14.9343;14.7631;14.6816;14.6974;14.7327;14.9608;15.1092;14.9862;14.767;14.7984;14.7339;14.6476;14.3305;14.1528;14.3685;14.7883;15",3.32269,"0.1;0.9;0"
24.1168,2.46247,2.2493,"1;1.00549;1.11212;1.24572;1.30116;1.33324;1.63275;1.96566;2.15875;2.62227;3.06936;3.46751;3.87544;4.24446;4.69753;5.11702;5.26076;5.72778;6.07997;6.3865;6.81542;7.11691;7.55744;7.95558;8.36964;8.76311;9.10177;9.27875;9.6855;9.91862;10.2948;10.6812;10.9782;11.3707;11.7721;12.1035;12.5097;12.688;13.0327;13.4193;13.7989;14.2413;14.7101;14.8625;15.3243;15.8094;16.2579;16.705;16.8866;17.2484;17.6911;18.1298;18.2151;18.6448;19.0911;19.5662;19.682;20.1114;20.3778;20.6441;20.6916;20.7483;20.8216;20.8965;20.9303;20.8895;21","15;14.5;14.0115;13.5297;13.3073;12.8952;12.803;12.6814;12.6551;12.506;12.5006;12.4972;12.5846;12.6277;12.556;12.4828;12.4671;12.4195;12.3049;12.198;12.0809;11.8984;11.8078;11.7318;11.6738;11.6827;11.7579;11.796;11.8444;11.8148;11.8621;12.0402;12.0184;12.0777;12.1429;12.166;12.3147;12.337;12.3502;12.4003;12.4624;12.4884;12.4087;12.4878;12.4286;12.4249;12.3769;12.3758;12.6053;12.6916;12.6376;12.7365;12.7352;12.8892;12.9455;12.919;12.8974;12.8867;12.9126;12.9271;13.0234;13.2462;13.6671;14.1369;14.47;14.8419;15",5.16496,"0.133333;0;0.866667"
23.4189,1.86786,2.31649,"1;1.1438;1.25057;1.34551;1.45013;1.61168;1.72283;1.92536;2.36658;2.61387;2.90825;3.40132;3.70352;4.09383;4.47641;4.83265;5.30033;5.75675;5.99085;6.35406;6.83674;7.25209;7.68153;7.9822;8.36205;8.44991;8.90357;9.16489;9.52243;9.94765;10.1415;10.5047;10.8253;11.3248;11.7319;12.2074;12.5534;12.8209;13.3129;13.4103;13.8202;14.3071;14.5212;14.8612;15.3431;15.8237;16.1857;16.6117;17.0681;17.5373;17.7726;18.09;18.424;18.6804;19.1735;19.4472;19.7118;20.0932;20.3876;20.4594;20.5049;20.5948;20.6452;20.7115;21","15;14.5971;14.3935;14.0614;13.7669;13.3769;12.8981;12.6943;12.744;12.7443;12.7503;12.8066;12.8623;12.8626;12.852;12.8046;12.8623;12.9234;12.9183;12.8389;12.7944;12.6934;12.7016;12.7292;12.6979;12.6873;12.578;12.6328;12.6099;12.6028;12.6113;12.6125;12.6056;12.6063;12.5327;12.474;12.4352;12.4389;12.3753;12.3729;12.4238;12.4117;12.4314;12.5999;12.6224;12.6888;12.7557;12.6866;12.6847;12.6717;12.6405;12.7132;12.7449;12.7707;12.8281;12.7956;12.8499;12.7826;12.8802;13.1293;13.4974;13.7878;14.1632;14.6095;15",5.11518,"0.133333;0.0333333;0.833333"
23.4015,1.8274,2.30798,"1;1.13031;1.16311;1.44552;1.60073;1.6726;1.76449;2.09146;2.52559;2.83774;3.03263;3.48486;3.7819;4.15128;4.52427;5.01776;5.1493;5.61149;6.01763;6.49048;6.90822;7.10157;7.41409;7.68754;8.05255;8.52938;8.97916;9.36717;9.70448;10.1356;10.4096;10.8877;11.3669;11.8036;12.1781;12.584;12.9787;13.3737;13.8473;14.1831;14.672;15.1712;15.5775;16.0322;16.4814;16.9625;17.2528;17.5765;17.9091;18.3467;18.4605;18.9103;19.2773;19.5572;20.0136;20.4885;20.6354;20.7603;20.831;20.899;20.956;21","15;14.532;14.3574;14.0225;13.7847;13.3965;12.9412;12.8766;12.9078;12.8708;12.9266;12.8819;12.8591;12.7733;12.7207;12.691;12.6575;12.5095;12.5385;12.4395;12.4014;12.3675;12.2932;12.34;12.3139;12.3689;12.4072;12.4998;12.5087;12.4598;12.4751;12.5052;12.5526;12.5435;12.6644;12.817;12.8555;12.8524;12.9595;12.9467;12.966;12.9574;12.9496;12.9084;12.8615;12.8937;12.9172;12.9461;12.9183;12.946;12.8943;12.8395;12.8448;12.7761;12.7897;12.8873;13.0222;13.4717;13.8317;14.1454;14.5918;15",5.0884,"0.133333;0.0666667;0.8"
23.047,1.67607,2.3814,"1;1.18217;1.24141;1.54642;1.65437;1.7103;1.8468;1.9102;2.26523;2.67686;3.09835;3.54783;4.00915;4.43665;4.69124;5.15565;5.60418;5.92597;6.29188;6.64118;7.01834;7.45469;7.91704;8.07162;8.55983;8.73058;9.19182;9.42345;9.90247;10.3982;10.8162;11.2395;11.6716;12.145;12.6115;12.9482;13.2579;13.689;14.0842;14.4351;14.7345;15.0749;15.539;15.8595;16.1402;16.5817;17.0266;17.3147;17.6494;18.0577;18.3392;18.8107;19.2659;19.7134;19.8965;20.2377;20.383;20.4049;20.6305;20.8131;20.8916;21","15;14.5388;14.4623;14.0763;13.8832;13.5304;13.0995;12.9329;12.9105;12.8052;12.7968;12.8611;12.755;12.7391;12.7674;12.747;12.6696;12.5953;12.5116;12.5385;12.6143;12.6468;12.729;12.692;12.6181;12.6321;12.5832;12.6031;12.5736;12.628;12.6256;12.6934;12.6009;12.5339;12.5625;12.5043;12.5762;12.5249;12.5546;12.5815;12.5699;12.5402;12.4329;12.408;12.3999;12.3964;12.5454;12.567;12.6048;12.7453;12.6771;12.665;12.7521;12.8118;12.8951;12.9915;13.4261;13.748;14.1479;14.4612;14.5942;15",5.06627,"0.133333;0.1;0.766667"
23.3058,1.62622,2.41949,"1;1.09744;1.27826;1.37893;1.58759;1.72405;1.88647;2.00335;2.0699;2.47198;2.86636;3.09602;3.54045;4.02899;4.35102;4.72025;5.04003;5.28082;5.75156;6.2191;6.53299;7.01875;7.4152;7.69703;7.85988;8.2791;8.7721;9.23551;9.5218;9.89595;10.3674;10.7899;11.1479;11.6022;11.9377;12.3044;12.5072;12.7955;13.2699;13.4871;13.9554;14.3598;14.7679;15.0202;15.3279;15.5556;16.0038;16.3848;16.8781;17.3167;17.7692;18.0388;18.419;18.7999;19.0902;19.4781;19.8679;20.0859;20.2393;20.4177;20.4411;20.6012;20.7281;20.8745;21","15;14.8825;14.6562;14.2909;14.0323;13.6875;13.2348;12.8429;12.7558;12.5584;12.5724;12.5765;12.6035;12.6552;12.6611;12.6186;12.4719;12.3978;12.4694;12.3983;12.2793;12.3307;12.3141;12.3232;12.3574;12.4503;12.4314;12.3791;12.2071;12.2228;12.2023;12.2517;12.2815;12.3337;12.3132;12.3919;12.4424;12.4853;12.4768;12.5368;12.5537;12.662;12.7125;12.7019;12.6652;12.6308;12.5882;12.4954;12.4395;12.5134;12.3644;12.3923;12.3457;12.3995;12.5457;12.667;12.7801;12.8429;13.2361;13.5396;13.976;14.2312;14.4409;14.7843;15",5.09855,"0.133333;0.133333;0.733333"
23.2275,1.61715,2.40048,"1;1.27146;1.38264;1.56271;1.66854;1.81348;1.87222;2.13958;2.55044;2.92615;3.22714;3.47904;3.92304;4.36066;4.7864;5.1626;5.41329;5.76924;6.00827;6.50382;6.91388;7.13545;7.62337;8.10446;8.34036;8.77499;9.18683;9.63505;10.0295;10.3482;10.7361;11.184;11.4908;11.9108;12.3591;12.7655;13.1752;13.6073;14.082;14.4026;14.758;15.2529;15.613;16.0087;16.38;16.6111;17.0562;17.386;17.8601;18.1868;18.5607;19.0185;19.2588;19.5641;19.9405;20.1448;20.1647;20.2695;20.506;20.7678;20.8729;21","15;14.6201;14.4066;14.0095;13.7508;13.4402;12.9615;12.8688;12.9799;12.8424;12.831;12.8559;12.7879;12.8629;12.8464;12.8532;12.6841;12.6295;12.6305;12.6928;12.7929;12.772;12.71;12.5886;12.6393;12.6265;12.5082;12.4233;12.4898;12.5513;12.4951;12.5906;12.5621;12.5195;12.6154;12.5373;12.5849;12.6021;12.5022;12.4493;12.3929;12.3495;12.2668;12.3036;12.3728;12.3514;12.3208;12.3853;12.3354;12.4067;12.4422;12.4179;12.4848;12.7236;12.9077;12.9456;13.3587;13.4773;13.9037;14.3183;14.6319;15",5.04686,"0.133333;0.166667;0.7"
23.1599,1.4958,2.39649,"1;1.20383;1.44584;1.65772;1.83872;2.01866;2.08234;2.45769;2.87144;3.27392;3.65264;4.15065;4.37901;4.86038;5.32556;5.78508;5.93416;6.42176;6.60804;6.94594;7.35337;7.67989;8.09921;8.5431;9.03515;9.47999;9.79468;10.1039;10.5773;10.8459;11.2262;11.5937;11.9536;12.4139;12.8854;13.3656;13.5127;13.9112;14.2096;14.6508;15.0544;15.3576;15.6249;16.0457;16.3301;16.7474;17.0825;17.3624;17.7657;18.1235;18.5656;18.8449;19.202;19.5908;19.9594;20.4004;20.4333;20.6111;20.7543;20.8421;20.9199;21","15;14.7389;14.3768;14.0928;13.749;13.2993;13.0089;12.8582;12.9321;12.9088;12.8394;12.8177;12.7841;12.8259;12.9366;12.8527;12.9439;12.9051;12.8271;12.6987;12.6619;12.624;12.5814;12.7161;12.6767;12.5978;12.5856;12.5201;12.5197;12.5197;12.4908;12.4142;12.3995;12.3184;12.3966;12.4295;12.4142;12.409;12.4452;12.443;12.4741;12.4388;12.3618;12.3555;12.3135;12.3001;12.3217;12.1965;12.1973;12.2385;12.3281;12.3575;12.3678;12.5008;12.7431;12.9576;13.2629;13.5893;13.9502;14.2653;14.6162;15",4.9848,"0.133333;0.2;0.666667"
22.8892,1.41092,2.50973,"1;1.2903;1.45501;1.70217;1.90753;2.09664;2.34788;2.50433;2.97944;3.33613;3.79763;3.94982;4.41822;4.88629;5.13274;5.54633;5.74689;6.04952;6.41175;6.89507;7.1111;7.37455;7.84992;8.23557;8.67581;8.92638;9.42108;9.66;10.1562;10.6331;11.0745;11.4352;11.5782;11.6622;12.1059;12.3077;12.6067;13.0434;13.514;13.9898;14.4291;14.835;15.0556;15.204;15.6781;15.8464;16.3248;16.6509;17.007;17.504;17.978;18.3736;18.5614;18.9422;19.3406;19.7871;20.1674;20.2578;20.3758;20.4176;20.558;20.8799;21","15;14.6881;14.4465;14.1652;13.7326;13.4386;13.0217;12.8838;12.9147;12.9464;12.9769;12.9468;12.8921;12.8378;12.6051;12.7585;12.7553;12.7109;12.6622;12.7694;12.817;12.7289;12.5798;12.4938;12.5326;12.5188;12.5673;12.6139;12.5874;12.5831;12.4979;12.4771;12.4353;12.4185;12.4486;12.5428;12.5766;12.6044;12.6115;12.666;12.6913;12.6868;12.6841;12.6699;12.7461;12.7655;12.7695;12.8053;12.9477;12.9634;12.8391;12.829;12.8042;12.8118;12.8118;12.9764;12.9488;13.393;13.7409;14.0047;14.4797;14.8454;15",4.9706,"0.133333;0.233333;0.633333"
22.9177,1.37979,2.48931,"1;1.21133;1.42148;1.74006;1.91483;2.04812;2.19794;2.3441;2.56712;2.9371;3.26694;3.73698;4.17979;4.46021;4.92965;5.28924;5.73748;6.21491;6.66222;7.12007;7.61137;8.00439;8.16293;8.60569;9.05399;9.29403;9.70569;10.1579;10.5401;10.9089;11.3786;11.6894;12.0744;12.5511;13.0051;13.3601;13.6649;14.0144;14.3123;14.6807;15.0473;15.3731;15.8067;16.1954;16.4058;16.7789;17.1947;17.4964;17.8005;18.2167;18.3786;18.7492;19.2415;19.6632;20.0356;20.2211;20.2636;20.4215;20.43;20.5306;20.7851;20.9085;21","15;14.8363;14.6174;14.2491;13.9709;13.619;13.3492;12.9341;12.7932;12.6967;12.6514;12.5966;12.5465;12.4842;12.336;12.3429;12.3576;12.3564;12.3861;12.3982;12.3216;12.2722;12.3564;12.4607;12.6511;12.6517;12.779;12.8139;12.828;12.7994;12.8925;12.9771;12.8657;12.8688;12.9199;12.8539;12.7918;12.7275;12.76;12.7833;12.6897;12.6322;12.5557;12.5297;12.479;12.5292;12.5452;12.5553;12.6237;12.6636;12.7055;12.7952;12.7968;12.8213;12.9987;12.999;13.0321;13.472;13.5689;13.952;14.3425;14.6851;15",4.91721,"0.133333;0.266667;0.6"
22.726,1.31101,2.59021,"1;1.38638;1.61266;1.74817;1.9469;2.09133;2.26109;2.56672;2.69165;3.10013;3.50967;3.97001;4.41303;4.73061;5.17217;5.64571;6.01443;6.4532;6.73302;7.195;7.53114;8.01543;8.44603;8.64589;9.044;9.29948;9.79085;10.2138;10.6606;11.0675;11.4176;11.8673;12.335;12.6651;13.1304;13.6181;13.929;14.1501;14.6187;15.112;15.4992;15.9727;16.367;16.8267;17.0279;17.3932;17.8017;18.2347;18.6957;18.9601;19.4337;19.7128;20.0808;20.281;20.4184;20.4781;20.6609;20.8811;21","15;14.7451;14.5047;14.3221;14.1042;13.7215;13.3697;13.029;12.9443;12.8046;12.6293;12.6058;12.5754;12.5724;12.4944;12.4229;12.4112;12.3618;12.3766;12.4849;12.4966;12.541;12.5353;12.4924;12.4228;12.3874;12.3305;12.322;12.3005;12.3072;12.4264;12.4568;12.3551;12.3509;12.3886;12.3656;12.4435;12.5179;12.632;12.5851;12.6306;12.5888;12.574;12.494;12.5;12.5528;12.5698;12.5669;12.4409;12.5298;12.6619;12.6337;12.9605;13.346;13.783;13.8972;14.3268;14.734;15",4.89122,"0.133333;0.3;0.566667"
